gene,LTR,RC/Helitron,DNA/TcMar-Stowaway,DNA,LTR/ERVK,DNA/hAT,SINE,DNA/TcMar-Pogo,DNA/hAT-Tip100,LTR/Gypsy,DNA/hAT-Tag1,DNA/hAT-Ac,DNA/Harbinger,LTR/Copia,LINE/L1,DNA/En-Spm,DNA/MuDR,RC/Helitron,LTR/Copia,DNA/MuDR
Model_0_291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Model_0_308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Model_0_320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_331,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Model_0_332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Model_0_344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_347,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Model_0_348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Model_0_371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_390,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Model_0_391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Model_0_395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_421,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Model_0_422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Model_0_478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Model_0_486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_500,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Model_0_501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Model_0_502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_530,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Model_0_531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Model_0_566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Model_0_571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model_0_583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
